YYYY,DOY,HR,MN,1,2,3,4,5,6,7
2012,60,23,41,-1.07,4.76,6.71,470.5,2.32,25,-3
2012,60,23,42,-1.51,5.59,5.71,470.5,2.32,22,-3
2012,60,23,43,-2.3,6.3,4.55,463.4,1.84,24,-3
2012,60,23,44,-2.62,6.47,4.14,462.7,1.79,27,-3
2012,60,23,45,-1.59,4.85,6.5,464.3,2.07,26,-3
2012,60,23,46,-1.38,5.01,6.45,464.7,2.15,27,-3
2012,60,23,47,9999.99,9999.99,9999.99,99999.9,99.99,27,-3
2012,60,23,48,-1.42,4.47,6.84,99999.9,99.99,25,-3
2012,60,23,49,-1.4,4.43,6.84,466.2,2.02,23,-3
2012,60,23,50,-1.47,4.33,6.85,466.2,2.02,24,-3
2012,60,23,51,-2.32,4.63,6.43,99999.9,99.99,26,-3
2012,60,23,52,-1.66,3.96,7.09,460.8,1.97,26,-3
2012,60,23,53,-1.38,3.57,7.44,460.8,1.97,25,-3
2012,60,23,54,-1.58,4.31,7.15,462.3,1.94,24,-3
2012,60,23,55,-1.72,4.14,7.17,462.6,1.93,24,-3
2012,60,23,56,-1.9,4.22,7.19,459.7,2.04,24,-3
2012,60,23,57,-1.79,4.27,7.15,459.7,2.04,25,-3
2012,60,23,58,-1.51,3.93,7.3,462.1,2.08,26,-3
2012,60,23,59,-1.86,4.01,7.18,462.3,2.08,27,-3
